"IAB278,-5000.0,500.0,5.0"
"IAB279,-4500.0,500.0,5.0"
"IAB280,-4000.0,500.0,5.0"
"IAB281,-3500.0,500.0,5.0"
"IAB282,-3000.0,500.0,5.0"
"IAB283,-2500.0,500.0,5.0"
"IAB284,-2000.0,500.0,5.0"
"IAB285,-1500.0,500.0,5.0"
"IAB286,-1000.0,500.0,5.0"
"IAB287,-500.0,500.0,5.0"
"IAB288,0.0,500.0,5.0"
"IAB289,500.0,500.0,5.0"
"IAB290,1000.0,500.0,5.0"
"IAB291,1500.0,500.0,5.0"
"IAB292,2000.0,500.0,5.0"
"IAB293,2500.0,500.0,5.0"
"IAB294,3000.0,500.0,5.0"
"IAB295,3500.0,500.0,5.0"
"IAB296,4000.0,500.0,5.0"
"IAB297,4500.0,500.0,5.0"
"IAB298,5000.0,500.0,5.0"
"IAB303,-5000.0,0.0,5.0"
"IAB304,-4500.0,0.0,5.0"
"IAB305,-4000.0,0.0,5.0"
"IAB306,-3500.0,0.0,5.0"
"IAB307,-3000.0,0.0,5.0"
"IAB308,-2500.0,0.0,5.0"
"IAB309,-2000.0,0.0,5.0"
"IAB310,-1500.0,0.0,5.0"
"IAB311,-1000.0,0.0,5.0"
"IAB312,-500.0,0.0,5.0"
"IAB313,0.0,0.0,5.0"
"IAB314,500.0,0.0,5.0"
"IAB315,1000.0,0.0,5.0"
"IAB316,1500.0,0.0,5.0"
"IAB317,2000.0,0.0,5.0"
"IAB318,2500.0,0.0,5.0"
"IAB319,3000.0,0.0,5.0"
"IAB320,3500.0,0.0,5.0"
"IAB321,4000.0,0.0,5.0"
"IAB322,4500.0,0.0,5.0"
"IAB323,5000.0,0.0,5.0"
"IAB328,-5000.0,-500.0,5.0"
"IAB329,-4500.0,-500.0,5.0"
"IAB330,-4000.0,-500.0,5.0"
"IAB331,-3500.0,-500.0,5.0"
"IAB332,-3000.0,-500.0,5.0"
"IAB333,-2500.0,-500.0,5.0"
"IAB334,-2000.0,-500.0,5.0"
"IAB335,-1500.0,-500.0,5.0"
"IAB336,-1000.0,-500.0,5.0"
"IAB337,-500.0,-500.0,5.0"
"IAB338,0.0,-500.0,5.0"
"IAB339,500.0,-500.0,5.0"
"IAB340,1000.0,-500.0,5.0"
"IAB341,1500.0,-500.0,5.0"
"IAB342,2000.0,-500.0,5.0"
"IAB343,2500.0,-500.0,5.0"
"IAB344,3000.0,-500.0,5.0"
"IAB345,3500.0,-500.0,5.0"
"IAB346,4000.0,-500.0,5.0"
"IAB347,4500.0,-500.0,5.0"
"IAB348,5000.0,-500.0,5.0"
"IAB353,-5000.0,-1000.0,5.0"
"IAB354,-4500.0,-1000.0,5.0"
"IAB355,-4000.0,-1000.0,5.0"
"IAB356,-3500.0,-1000.0,5.0"
"IAB357,-3000.0,-1000.0,5.0"
"IAB358,-2500.0,-1000.0,5.0"
"IAB359,-2000.0,-1000.0,5.0"
"IAB360,-1500.0,-1000.0,5.0"
"IAB361,-1000.0,-1000.0,5.0"
"IAB362,-500.0,-1000.0,5.0"
"IAB363,0.0,-1000.0,5.0"
"IAB364,500.0,-1000.0,5.0"
"IAB365,1000.0,-1000.0,5.0"
"IAB366,1500.0,-1000.0,5.0"
"IAB367,2000.0,-1000.0,5.0"
